2025-03-30 18:28:26,343 - PAID - INFO - Arguments: Namespace(mode='train', data_root='./data/datasets/AttGAN', save_dir='./output/PAID_20250330_182826', resume=None, seed=42, gpu='0', batch_size=8, num_workers=4, image_size=256, patch_size=32, stride=16, num_high_freq_patches=9, num_low_freq_patches=9, feature_dim=256, epochs=50, lr=0.001, weight_decay=0.0001, lr_scheduler='cosine', lr_step_size=10, lr_gamma=0.1, warmup_epochs=5, print_freq=10, save_freq=5, eval_freq=1, image=None)
2025-03-30 18:28:26,343 - PAID - INFO - Using device: cuda
2025-03-30 18:28:26,355 - PAID - INFO - Training dataset size: 3192
2025-03-30 18:28:26,355 - PAID - INFO - Validation dataset size: 160
2025-03-30 18:28:26,715 - PAID - INFO - Starting training...
2025-03-30 18:28:35,030 - PAID - INFO - Epoch [1/50] Batch [250/399] Loss: 0.3564, Acc: 1.0000
2025-03-30 18:28:35,290 - PAID - INFO - Epoch [1/50] Batch [260/399] Loss: 0.3508, Acc: 0.8750
2025-03-30 18:28:35,549 - PAID - INFO - Epoch [1/50] Batch [270/399] Loss: 0.3529, Acc: 0.7500
2025-03-30 18:28:35,797 - PAID - INFO - Epoch [1/50] Batch [280/399] Loss: 0.3474, Acc: 1.0000
2025-03-30 18:28:36,039 - PAID - INFO - Epoch [1/50] Batch [290/399] Loss: 0.3427, Acc: 1.0000
2025-03-30 18:28:36,282 - PAID - INFO - Epoch [1/50] Batch [300/399] Loss: 0.3411, Acc: 0.6250
2025-03-30 18:28:36,534 - PAID - INFO - Epoch [1/50] Batch [310/399] Loss: 0.3366, Acc: 1.0000
2025-03-30 18:28:36,788 - PAID - INFO - Epoch [1/50] Batch [320/399] Loss: 0.3348, Acc: 1.0000
2025-03-30 18:28:37,022 - PAID - INFO - Epoch [1/50] Batch [330/399] Loss: 0.3297, Acc: 1.0000
2025-03-30 18:28:37,277 - PAID - INFO - Epoch [1/50] Batch [340/399] Loss: 0.3236, Acc: 1.0000
2025-03-30 18:28:37,517 - PAID - INFO - Epoch [1/50] Batch [350/399] Loss: 0.3180, Acc: 1.0000
2025-03-30 18:28:37,772 - PAID - INFO - Epoch [1/50] Batch [360/399] Loss: 0.3176, Acc: 1.0000
2025-03-30 18:28:38,043 - PAID - INFO - Epoch [1/50] Batch [370/399] Loss: 0.3130, Acc: 1.0000
2025-03-30 18:28:38,286 - PAID - INFO - Epoch [1/50] Batch [380/399] Loss: 0.3100, Acc: 1.0000
2025-03-30 18:28:38,540 - PAID - INFO - Epoch [1/50] Batch [390/399] Loss: 0.3072, Acc: 1.0000
2025-03-30 18:28:38,827 - PAID - INFO - Train Epoch 1 - Accuracy: 0.8722, AUC: 0.9440, Fake-Recall: 0.8916, Fake-Precision: 0.8583, F1: 0.8746, TP/FP/TN/FN: 1423/235/1361/173
2025-03-30 18:28:39,214 - PAID - INFO - Validation Epoch 1 - Accuracy: 0.9938, AUC: 0.9988, Fake-Recall: 1.0000, Fake-Precision: 0.9877, F1: 0.9938, TP/FP/TN/FN: 80/1/79/0
2025-03-30 18:28:39,480 - PAID - INFO - New best model saved with AUC: 0.9988
2025-03-30 18:28:39,480 - PAID - INFO - Epoch 1 completed. Current LR: 0.000280
2025-03-30 18:28:39,856 - PAID - INFO - Epoch [2/50] Batch [10/399] Loss: 0.2454, Acc: 1.0000
2025-03-30 18:28:40,122 - PAID - INFO - Epoch [2/50] Batch [20/399] Loss: 0.1554, Acc: 1.0000
2025-03-30 18:28:40,377 - PAID - INFO - Epoch [2/50] Batch [30/399] Loss: 0.1695, Acc: 0.7500
2025-03-30 18:28:40,619 - PAID - INFO - Epoch [2/50] Batch [40/399] Loss: 0.1735, Acc: 1.0000
2025-03-30 18:28:40,868 - PAID - INFO - Epoch [2/50] Batch [50/399] Loss: 0.1722, Acc: 0.8750
2025-03-30 18:28:41,092 - PAID - INFO - Epoch [2/50] Batch [60/399] Loss: 0.1738, Acc: 1.0000
2025-03-30 18:28:41,354 - PAID - INFO - Epoch [2/50] Batch [70/399] Loss: 0.1684, Acc: 1.0000
2025-03-30 18:28:41,619 - PAID - INFO - Epoch [2/50] Batch [80/399] Loss: 0.1669, Acc: 0.8750
2025-03-30 18:28:41,875 - PAID - INFO - Epoch [2/50] Batch [90/399] Loss: 0.1728, Acc: 0.7500
2025-03-30 18:28:42,122 - PAID - INFO - Epoch [2/50] Batch [100/399] Loss: 0.1869, Acc: 0.8750
2025-03-30 18:28:42,374 - PAID - INFO - Epoch [2/50] Batch [110/399] Loss: 0.1911, Acc: 1.0000
2025-03-30 18:28:42,617 - PAID - INFO - Epoch [2/50] Batch [120/399] Loss: 0.2000, Acc: 0.7500
2025-03-30 18:28:42,884 - PAID - INFO - Epoch [2/50] Batch [130/399] Loss: 0.2040, Acc: 1.0000
2025-03-30 18:28:43,153 - PAID - INFO - Epoch [2/50] Batch [140/399] Loss: 0.1956, Acc: 1.0000
2025-03-30 18:28:43,398 - PAID - INFO - Epoch [2/50] Batch [150/399] Loss: 0.1932, Acc: 0.7500
2025-03-30 18:28:43,639 - PAID - INFO - Epoch [2/50] Batch [160/399] Loss: 0.2068, Acc: 1.0000
2025-03-30 18:28:43,885 - PAID - INFO - Epoch [2/50] Batch [170/399] Loss: 0.2093, Acc: 0.8750
2025-03-30 18:28:44,142 - PAID - INFO - Epoch [2/50] Batch [180/399] Loss: 0.2169, Acc: 0.6250
2025-03-30 18:28:44,387 - PAID - INFO - Epoch [2/50] Batch [190/399] Loss: 0.2144, Acc: 1.0000
2025-03-30 18:28:44,634 - PAID - INFO - Epoch [2/50] Batch [200/399] Loss: 0.2102, Acc: 1.0000
2025-03-30 18:28:44,884 - PAID - INFO - Epoch [2/50] Batch [210/399] Loss: 0.2103, Acc: 0.8750
2025-03-30 18:28:45,141 - PAID - INFO - Epoch [2/50] Batch [220/399] Loss: 0.2057, Acc: 1.0000
2025-03-30 18:28:45,405 - PAID - INFO - Epoch [2/50] Batch [230/399] Loss: 0.2148, Acc: 0.8750
2025-03-30 18:28:45,676 - PAID - INFO - Epoch [2/50] Batch [240/399] Loss: 0.2243, Acc: 0.8750
2025-03-30 18:28:45,946 - PAID - INFO - Epoch [2/50] Batch [250/399] Loss: 0.2312, Acc: 0.8750
2025-03-30 18:28:46,212 - PAID - INFO - Epoch [2/50] Batch [260/399] Loss: 0.2293, Acc: 1.0000
2025-03-30 18:28:46,482 - PAID - INFO - Epoch [2/50] Batch [270/399] Loss: 0.2251, Acc: 1.0000
2025-03-30 18:28:46,775 - PAID - INFO - Epoch [2/50] Batch [280/399] Loss: 0.2218, Acc: 1.0000
2025-03-30 18:28:47,042 - PAID - INFO - Epoch [2/50] Batch [290/399] Loss: 0.2230, Acc: 0.8750
2025-03-30 18:28:47,304 - PAID - INFO - Epoch [2/50] Batch [300/399] Loss: 0.2205, Acc: 0.7500
2025-03-30 18:28:47,550 - PAID - INFO - Epoch [2/50] Batch [310/399] Loss: 0.2180, Acc: 1.0000
2025-03-30 18:28:47,799 - PAID - INFO - Epoch [2/50] Batch [320/399] Loss: 0.2178, Acc: 0.8750
2025-03-30 18:28:48,040 - PAID - INFO - Epoch [2/50] Batch [330/399] Loss: 0.2154, Acc: 1.0000
2025-03-30 18:28:48,298 - PAID - INFO - Epoch [2/50] Batch [340/399] Loss: 0.2146, Acc: 0.8750
2025-03-30 18:28:48,548 - PAID - INFO - Epoch [2/50] Batch [350/399] Loss: 0.2138, Acc: 0.8750
2025-03-30 18:28:48,797 - PAID - INFO - Epoch [2/50] Batch [360/399] Loss: 0.2131, Acc: 1.0000
2025-03-30 18:28:49,059 - PAID - INFO - Epoch [2/50] Batch [370/399] Loss: 0.2120, Acc: 0.8750
2025-03-30 18:28:49,345 - PAID - INFO - Epoch [2/50] Batch [380/399] Loss: 0.2088, Acc: 1.0000
2025-03-30 18:28:49,580 - PAID - INFO - Epoch [2/50] Batch [390/399] Loss: 0.2057, Acc: 1.0000
2025-03-30 18:28:49,856 - PAID - INFO - Train Epoch 2 - Accuracy: 0.9267, AUC: 0.9747, Fake-Recall: 0.9361, Fake-Precision: 0.9188, F1: 0.9274, TP/FP/TN/FN: 1494/132/1464/102
2025-03-30 18:28:50,245 - PAID - INFO - Validation Epoch 2 - Accuracy: 0.9750, AUC: 1.0000, Fake-Recall: 1.0000, Fake-Precision: 0.9524, F1: 0.9756, TP/FP/TN/FN: 80/4/76/0
2025-03-30 18:28:50,539 - PAID - INFO - New best model saved with AUC: 1.0000
2025-03-30 18:28:50,539 - PAID - INFO - Epoch 2 completed. Current LR: 0.000458
2025-03-30 18:28:50,930 - PAID - INFO - Epoch [3/50] Batch [10/399] Loss: 0.3069, Acc: 1.0000
2025-03-30 18:28:51,170 - PAID - INFO - Epoch [3/50] Batch [20/399] Loss: 0.2370, Acc: 1.0000
2025-03-30 18:28:51,434 - PAID - INFO - Epoch [3/50] Batch [30/399] Loss: 0.2086, Acc: 1.0000
2025-03-30 18:28:51,684 - PAID - INFO - Epoch [3/50] Batch [40/399] Loss: 0.1923, Acc: 0.8750
2025-03-30 18:28:51,915 - PAID - INFO - Epoch [3/50] Batch [50/399] Loss: 0.1664, Acc: 1.0000
2025-03-30 18:28:52,156 - PAID - INFO - Epoch [3/50] Batch [60/399] Loss: 0.1714, Acc: 0.8750
2025-03-30 18:28:52,406 - PAID - INFO - Epoch [3/50] Batch [70/399] Loss: 0.1549, Acc: 1.0000
2025-03-30 18:28:52,656 - PAID - INFO - Epoch [3/50] Batch [80/399] Loss: 0.1628, Acc: 1.0000
2025-03-30 18:28:52,906 - PAID - INFO - Epoch [3/50] Batch [90/399] Loss: 0.1815, Acc: 1.0000
2025-03-30 18:28:53,175 - PAID - INFO - Epoch [3/50] Batch [100/399] Loss: 0.1826, Acc: 1.0000
2025-03-30 18:28:53,435 - PAID - INFO - Epoch [3/50] Batch [110/399] Loss: 0.1773, Acc: 1.0000
2025-03-30 18:28:53,707 - PAID - INFO - Epoch [3/50] Batch [120/399] Loss: 0.1855, Acc: 1.0000
2025-03-30 18:28:53,994 - PAID - INFO - Epoch [3/50] Batch [130/399] Loss: 0.1948, Acc: 1.0000
2025-03-30 18:28:54,227 - PAID - INFO - Epoch [3/50] Batch [140/399] Loss: 0.1944, Acc: 1.0000
2025-03-30 18:28:54,502 - PAID - INFO - Epoch [3/50] Batch [150/399] Loss: 0.1932, Acc: 0.8750
2025-03-30 18:28:54,795 - PAID - INFO - Epoch [3/50] Batch [160/399] Loss: 0.1940, Acc: 1.0000
2025-03-30 18:28:55,045 - PAID - INFO - Epoch [3/50] Batch [170/399] Loss: 0.1911, Acc: 0.8750
2025-03-30 18:28:55,291 - PAID - INFO - Epoch [3/50] Batch [180/399] Loss: 0.1894, Acc: 0.8750
2025-03-30 18:28:55,572 - PAID - INFO - Epoch [3/50] Batch [190/399] Loss: 0.1844, Acc: 0.8750
2025-03-30 18:28:55,816 - PAID - INFO - Epoch [3/50] Batch [200/399] Loss: 0.1880, Acc: 1.0000
2025-03-30 18:28:56,054 - PAID - INFO - Epoch [3/50] Batch [210/399] Loss: 0.1833, Acc: 1.0000
2025-03-30 18:28:56,310 - PAID - INFO - Epoch [3/50] Batch [220/399] Loss: 0.1821, Acc: 0.8750
2025-03-30 18:28:56,538 - PAID - INFO - Epoch [3/50] Batch [230/399] Loss: 0.1773, Acc: 0.8750
2025-03-30 18:28:56,791 - PAID - INFO - Epoch [3/50] Batch [240/399] Loss: 0.1775, Acc: 1.0000
2025-03-30 18:28:57,055 - PAID - INFO - Epoch [3/50] Batch [250/399] Loss: 0.1847, Acc: 1.0000
2025-03-30 18:28:57,308 - PAID - INFO - Epoch [3/50] Batch [260/399] Loss: 0.1821, Acc: 1.0000
2025-03-30 18:28:57,546 - PAID - INFO - Epoch [3/50] Batch [270/399] Loss: 0.1805, Acc: 1.0000
2025-03-30 18:28:57,811 - PAID - INFO - Epoch [3/50] Batch [280/399] Loss: 0.1822, Acc: 0.8750
2025-03-30 18:28:58,066 - PAID - INFO - Epoch [3/50] Batch [290/399] Loss: 0.1777, Acc: 1.0000
2025-03-30 18:28:58,355 - PAID - INFO - Epoch [3/50] Batch [300/399] Loss: 0.1753, Acc: 1.0000
2025-03-30 18:28:58,637 - PAID - INFO - Epoch [3/50] Batch [310/399] Loss: 0.1704, Acc: 1.0000
2025-03-30 18:28:58,901 - PAID - INFO - Epoch [3/50] Batch [320/399] Loss: 0.1706, Acc: 0.8750
2025-03-30 18:28:59,164 - PAID - INFO - Epoch [3/50] Batch [330/399] Loss: 0.1693, Acc: 1.0000
2025-03-30 18:28:59,402 - PAID - INFO - Epoch [3/50] Batch [340/399] Loss: 0.1662, Acc: 1.0000
2025-03-30 18:28:59,666 - PAID - INFO - Epoch [3/50] Batch [350/399] Loss: 0.1688, Acc: 1.0000
2025-03-30 18:28:59,920 - PAID - INFO - Epoch [3/50] Batch [360/399] Loss: 0.1664, Acc: 1.0000
2025-03-30 18:29:00,172 - PAID - INFO - Epoch [3/50] Batch [370/399] Loss: 0.1652, Acc: 1.0000
2025-03-30 18:29:00,420 - PAID - INFO - Epoch [3/50] Batch [380/399] Loss: 0.1632, Acc: 0.8750
2025-03-30 18:29:00,677 - PAID - INFO - Epoch [3/50] Batch [390/399] Loss: 0.1618, Acc: 1.0000
2025-03-30 18:29:00,970 - PAID - INFO - Train Epoch 3 - Accuracy: 0.9489, AUC: 0.9824, Fake-Recall: 0.9549, Fake-Precision: 0.9437, F1: 0.9492, TP/FP/TN/FN: 1524/91/1505/72
2025-03-30 18:29:01,343 - PAID - INFO - Validation Epoch 3 - Accuracy: 0.9938, AUC: 1.0000, Fake-Recall: 1.0000, Fake-Precision: 0.9877, F1: 0.9938, TP/FP/TN/FN: 80/1/79/0
2025-03-30 18:29:01,343 - PAID - INFO - Epoch 3 completed. Current LR: 0.000633
2025-03-30 18:29:01,712 - PAID - INFO - Epoch [4/50] Batch [10/399] Loss: 0.1236, Acc: 1.0000
2025-03-30 18:29:02,024 - PAID - INFO - Epoch [4/50] Batch [20/399] Loss: 0.1460, Acc: 1.0000
2025-03-30 18:29:02,269 - PAID - INFO - Epoch [4/50] Batch [30/399] Loss: 0.1323, Acc: 0.7500
2025-03-30 18:29:02,540 - PAID - INFO - Epoch [4/50] Batch [40/399] Loss: 0.1178, Acc: 1.0000
2025-03-30 18:29:02,775 - PAID - INFO - Epoch [4/50] Batch [50/399] Loss: 0.1386, Acc: 0.8750
2025-03-30 18:29:03,042 - PAID - INFO - Epoch [4/50] Batch [60/399] Loss: 0.1328, Acc: 1.0000
2025-03-30 18:29:03,288 - PAID - INFO - Epoch [4/50] Batch [70/399] Loss: 0.1336, Acc: 1.0000
2025-03-30 18:29:03,554 - PAID - INFO - Epoch [4/50] Batch [80/399] Loss: 0.1289, Acc: 0.8750
2025-03-30 18:29:03,796 - PAID - INFO - Epoch [4/50] Batch [90/399] Loss: 0.1179, Acc: 1.0000
2025-03-30 18:29:04,038 - PAID - INFO - Epoch [4/50] Batch [100/399] Loss: 0.1259, Acc: 0.7500
2025-03-30 18:29:04,297 - PAID - INFO - Epoch [4/50] Batch [110/399] Loss: 0.1319, Acc: 0.8750
2025-03-30 18:29:04,533 - PAID - INFO - Epoch [4/50] Batch [120/399] Loss: 0.1451, Acc: 0.8750
2025-03-30 18:29:04,795 - PAID - INFO - Epoch [4/50] Batch [130/399] Loss: 0.1418, Acc: 1.0000
2025-03-30 18:29:05,036 - PAID - INFO - Epoch [4/50] Batch [140/399] Loss: 0.1395, Acc: 0.8750
2025-03-30 18:29:05,274 - PAID - INFO - Epoch [4/50] Batch [150/399] Loss: 0.1380, Acc: 0.8750
2025-03-30 18:29:05,509 - PAID - INFO - Epoch [4/50] Batch [160/399] Loss: 0.1408, Acc: 0.7500
2025-03-30 18:29:05,782 - PAID - INFO - Epoch [4/50] Batch [170/399] Loss: 0.1401, Acc: 0.8750
2025-03-30 18:29:06,060 - PAID - INFO - Epoch [4/50] Batch [180/399] Loss: 0.1360, Acc: 1.0000
2025-03-30 18:29:06,286 - PAID - INFO - Epoch [4/50] Batch [190/399] Loss: 0.1328, Acc: 0.8750
2025-03-30 18:29:06,520 - PAID - INFO - Epoch [4/50] Batch [200/399] Loss: 0.1352, Acc: 1.0000
2025-03-30 18:29:06,763 - PAID - INFO - Epoch [4/50] Batch [210/399] Loss: 0.1492, Acc: 1.0000
2025-03-30 18:29:07,052 - PAID - INFO - Epoch [4/50] Batch [220/399] Loss: 0.1540, Acc: 1.0000
2025-03-30 18:29:07,366 - PAID - INFO - Epoch [4/50] Batch [230/399] Loss: 0.1540, Acc: 1.0000
2025-03-30 18:29:07,654 - PAID - INFO - Epoch [4/50] Batch [240/399] Loss: 0.1544, Acc: 1.0000
2025-03-30 18:29:07,945 - PAID - INFO - Epoch [4/50] Batch [250/399] Loss: 0.1589, Acc: 1.0000
2025-03-30 18:29:08,232 - PAID - INFO - Epoch [4/50] Batch [260/399] Loss: 0.1589, Acc: 0.8750
2025-03-30 18:29:08,503 - PAID - INFO - Epoch [4/50] Batch [270/399] Loss: 0.1608, Acc: 0.7500
2025-03-30 18:29:08,777 - PAID - INFO - Epoch [4/50] Batch [280/399] Loss: 0.1583, Acc: 1.0000
2025-03-30 18:29:09,079 - PAID - INFO - Epoch [4/50] Batch [290/399] Loss: 0.1579, Acc: 1.0000
2025-03-30 18:29:09,371 - PAID - INFO - Epoch [4/50] Batch [300/399] Loss: 0.1578, Acc: 1.0000
2025-03-30 18:29:09,630 - PAID - INFO - Epoch [4/50] Batch [310/399] Loss: 0.1565, Acc: 1.0000
2025-03-30 18:29:09,909 - PAID - INFO - Epoch [4/50] Batch [320/399] Loss: 0.1534, Acc: 1.0000
2025-03-30 18:29:10,168 - PAID - INFO - Epoch [4/50] Batch [330/399] Loss: 0.1544, Acc: 1.0000
2025-03-30 18:29:10,423 - PAID - INFO - Epoch [4/50] Batch [340/399] Loss: 0.1521, Acc: 1.0000
2025-03-30 18:29:10,696 - PAID - INFO - Epoch [4/50] Batch [350/399] Loss: 0.1535, Acc: 1.0000
2025-03-30 18:29:10,976 - PAID - INFO - Epoch [4/50] Batch [360/399] Loss: 0.1531, Acc: 1.0000
2025-03-30 18:29:11,301 - PAID - INFO - Epoch [4/50] Batch [370/399] Loss: 0.1550, Acc: 0.7500
2025-03-30 18:29:11,608 - PAID - INFO - Epoch [4/50] Batch [380/399] Loss: 0.1567, Acc: 1.0000
2025-03-30 18:29:11,886 - PAID - INFO - Epoch [4/50] Batch [390/399] Loss: 0.1559, Acc: 0.7500
2025-03-30 18:29:12,192 - PAID - INFO - Train Epoch 4 - Accuracy: 0.9467, AUC: 0.9853, Fake-Recall: 0.9499, Fake-Precision: 0.9440, F1: 0.9469, TP/FP/TN/FN: 1516/90/1506/80
2025-03-30 18:29:12,584 - PAID - INFO - Validation Epoch 4 - Accuracy: 0.9938, AUC: 1.0000, Fake-Recall: 1.0000, Fake-Precision: 0.9877, F1: 0.9938, TP/FP/TN/FN: 80/1/79/0
2025-03-30 18:29:12,588 - PAID - INFO - Epoch 4 completed. Current LR: 0.000804
2025-03-30 18:29:12,966 - PAID - INFO - Epoch [5/50] Batch [10/399] Loss: 0.0539, Acc: 1.0000
2025-03-30 18:29:13,221 - PAID - INFO - Epoch [5/50] Batch [20/399] Loss: 0.1286, Acc: 1.0000
2025-03-30 18:29:13,486 - PAID - INFO - Epoch [5/50] Batch [30/399] Loss: 0.1798, Acc: 0.8750
2025-03-30 18:29:13,731 - PAID - INFO - Epoch [5/50] Batch [40/399] Loss: 0.1575, Acc: 1.0000
2025-03-30 18:29:13,965 - PAID - INFO - Epoch [5/50] Batch [50/399] Loss: 0.1518, Acc: 1.0000
2025-03-30 18:29:14,227 - PAID - INFO - Epoch [5/50] Batch [60/399] Loss: 0.1473, Acc: 1.0000
2025-03-30 18:29:14,500 - PAID - INFO - Epoch [5/50] Batch [70/399] Loss: 0.1333, Acc: 1.0000
2025-03-30 18:29:14,740 - PAID - INFO - Epoch [5/50] Batch [80/399] Loss: 0.1341, Acc: 1.0000
2025-03-30 18:29:14,985 - PAID - INFO - Epoch [5/50] Batch [90/399] Loss: 0.1504, Acc: 0.8750
2025-03-30 18:29:15,245 - PAID - INFO - Epoch [5/50] Batch [100/399] Loss: 0.1501, Acc: 0.8750
2025-03-30 18:29:15,514 - PAID - INFO - Epoch [5/50] Batch [110/399] Loss: 0.1460, Acc: 1.0000
2025-03-30 18:29:15,743 - PAID - INFO - Epoch [5/50] Batch [120/399] Loss: 0.1379, Acc: 1.0000
2025-03-30 18:29:15,991 - PAID - INFO - Epoch [5/50] Batch [130/399] Loss: 0.1328, Acc: 1.0000
2025-03-30 18:29:16,234 - PAID - INFO - Epoch [5/50] Batch [140/399] Loss: 0.1263, Acc: 1.0000
2025-03-30 18:29:16,491 - PAID - INFO - Epoch [5/50] Batch [150/399] Loss: 0.1223, Acc: 0.8750
2025-03-30 18:29:16,746 - PAID - INFO - Epoch [5/50] Batch [160/399] Loss: 0.1183, Acc: 0.8750
2025-03-30 18:29:17,000 - PAID - INFO - Epoch [5/50] Batch [170/399] Loss: 0.1137, Acc: 1.0000
2025-03-30 18:29:17,260 - PAID - INFO - Epoch [5/50] Batch [180/399] Loss: 0.1118, Acc: 1.0000
2025-03-30 18:29:17,507 - PAID - INFO - Epoch [5/50] Batch [190/399] Loss: 0.1083, Acc: 0.8750
2025-03-30 18:29:17,739 - PAID - INFO - Epoch [5/50] Batch [200/399] Loss: 0.1092, Acc: 0.8750
2025-03-30 18:29:18,016 - PAID - INFO - Epoch [5/50] Batch [210/399] Loss: 0.1102, Acc: 1.0000
2025-03-30 18:29:18,275 - PAID - INFO - Epoch [5/50] Batch [220/399] Loss: 0.1093, Acc: 1.0000
2025-03-30 18:29:18,537 - PAID - INFO - Epoch [5/50] Batch [230/399] Loss: 0.1071, Acc: 0.8750
2025-03-30 18:29:18,801 - PAID - INFO - Epoch [5/50] Batch [240/399] Loss: 0.1067, Acc: 1.0000
2025-03-30 18:29:19,051 - PAID - INFO - Epoch [5/50] Batch [250/399] Loss: 0.1072, Acc: 1.0000
2025-03-30 18:29:19,313 - PAID - INFO - Epoch [5/50] Batch [260/399] Loss: 0.1053, Acc: 1.0000
2025-03-30 18:29:19,559 - PAID - INFO - Epoch [5/50] Batch [270/399] Loss: 0.1146, Acc: 0.8750
2025-03-30 18:29:19,802 - PAID - INFO - Epoch [5/50] Batch [280/399] Loss: 0.1186, Acc: 1.0000
2025-03-30 18:29:20,045 - PAID - INFO - Epoch [5/50] Batch [290/399] Loss: 0.1189, Acc: 1.0000
2025-03-30 18:29:20,298 - PAID - INFO - Epoch [5/50] Batch [300/399] Loss: 0.1180, Acc: 1.0000
2025-03-30 18:29:20,587 - PAID - INFO - Epoch [5/50] Batch [310/399] Loss: 0.1183, Acc: 1.0000
2025-03-30 18:29:20,851 - PAID - INFO - Epoch [5/50] Batch [320/399] Loss: 0.1185, Acc: 1.0000
2025-03-30 18:29:21,149 - PAID - INFO - Epoch [5/50] Batch [330/399] Loss: 0.1179, Acc: 1.0000
2025-03-30 18:29:21,452 - PAID - INFO - Epoch [5/50] Batch [340/399] Loss: 0.1162, Acc: 1.0000
2025-03-30 18:29:21,738 - PAID - INFO - Epoch [5/50] Batch [350/399] Loss: 0.1161, Acc: 1.0000
2025-03-30 18:29:21,981 - PAID - INFO - Epoch [5/50] Batch [360/399] Loss: 0.1164, Acc: 0.8750
2025-03-30 18:29:22,255 - PAID - INFO - Epoch [5/50] Batch [370/399] Loss: 0.1196, Acc: 0.7500
2025-03-30 18:29:22,492 - PAID - INFO - Epoch [5/50] Batch [380/399] Loss: 0.1208, Acc: 1.0000
2025-03-30 18:29:22,779 - PAID - INFO - Epoch [5/50] Batch [390/399] Loss: 0.1211, Acc: 0.8750
2025-03-30 18:29:23,029 - PAID - INFO - Train Epoch 5 - Accuracy: 0.9552, AUC: 0.9910, Fake-Recall: 0.9599, Fake-Precision: 0.9510, F1: 0.9554, TP/FP/TN/FN: 1532/79/1517/64
